line,arm,step,slice,n_items,k,pass_at_k_,pass_at_k_lo,pass_at_k_hi,best_reward_at_k_,best_reward_at_k_lo,best_reward_at_k_hi
3b,tailrl,200,category:Office,230,32,0.598408994233169,0.5413180895484411,0.6580548934819097,2.0819088405664887,2.022110595399124,2.1431265903421046
3b,tailrl,200,category:Office,230,64,0.6324768451147773,0.5749527712081824,0.6917347873106998,2.117658911531321,2.0553864138796905,2.180989777579665
3b,tailrl,200,category:Office,230,128,0.6625510254966742,0.6049093573935935,0.7199652353339647,2.149044633218933,2.0888604238462767,2.208599552354235
3b,tailrl,200,category:Scientific,254,1,0.33297705462598426,0.2838525006151575,0.3833115465059055,1.7295160907746552,1.6661310092099215,1.7941007007626226
3b,tailrl,200,category:Scientific,254,2,0.3848027631766492,0.3307926948183275,0.43942003846600186,1.8109806949298906,1.7439425146207832,1.8761958865781323
3b,tailrl,200,category:Scientific,254,4,0.4308535934928777,0.3738048096097997,0.4886697459786524,1.8761975369655615,1.8093878363085092,1.943028135115642
3b,tailrl,200,category:Scientific,254,8,0.4696813206834146,0.41187520386653104,0.5272160770421376,1.9277489500249851,1.8641785877876806,1.9940576452763585
3b,tailrl,200,category:Scientific,254,16,0.5023551404403941,0.4430306533900105,0.5595110541422259,1.9691380625596546,1.9067342347804377,2.0330927159546723
3b,tailrl,200,category:Scientific,254,32,0.5332289730468414,0.4732457116597597,0.5911403408084496,2.005842803330911,1.9430412402174,2.0689051711201154
3b,tailrl,200,category:Scientific,254,64,0.5629427897043173,0.504429471593721,0.6202764186359773,2.0396076629811764,1.9763778177385944,2.1016344711497434
3b,tailrl,200,category:Scientific,254,128,0.5888484861922808,0.5293250744826613,0.6444123164043097,2.0688400936487366,2.0072218152168655,2.129109909488001
3b,tailrl,200,ui_type:icon,604,1,0.07536992963576158,0.058251629759933775,0.09472421810326985,1.4419201685375411,1.4170804264912276,1.4693068493642905
3b,tailrl,200,ui_type:icon,604,2,0.09726459225677478,0.07695952459083118,0.11917344528860514,1.4995482986627697,1.4733635119407584,1.5279097118174143
3b,tailrl,200,ui_type:icon,604,4,0.12139443486514306,0.09935840354140466,0.1460107229744717,1.546070198123627,1.5183433355243947,1.5765957460444464
3b,tailrl,200,ui_type:icon,604,8,0.14873666401527022,0.1248925562409542,0.17602333299996267,1.588043713382019,1.5579943571178887,1.6204075862761853
3b,tailrl,200,ui_type:icon,604,16,0.17961579892940788,0.152591428171323,0.20973738185069604,1.629119821660617,1.5981547865721952,1.6609456801821247
3b,tailrl,200,ui_type:icon,604,32,0.21382642218311712,0.18424150048307436,0.24473351394982765,1.670903929272114,1.6382949314770197,1.7030622692124782
3b,tailrl,200,ui_type:icon,604,64,0.2505063892563144,0.21884983120729465,0.28294157918718327,1.7135083158446807,1.6784455889389385,1.7462414441686613
3b,tailrl,200,ui_type:icon,604,128,0.2881902341133631,0.25316993669113125,0.3222315421363538,1.7558371424344845,1.71857041895983,1.7911669487412665
3b,tailrl,200,ui_type:text,977,1,0.371943369370522,0.3449747013338024,0.3974450446200102,1.832511285790103,1.8026550010328415,1.86132123491477
3b,tailrl,200,ui_type:text,977,2,0.4306336045209084,0.402729837111252,0.45783766798110453,1.903455856581314,1.8728765458025551,1.9325421765514117
3b,tailrl,200,ui_type:text,977,4,0.48267375827550785,0.45285500196876066,0.5112670062212733,1.961724630648015,1.9305237767868904,1.9911360763702586
3b,tailrl,200,ui_type:text,977,8,0.5290927224377665,0.5003409282291315,0.5568321939225985,2.0118951761798343,1.980920491918874,2.040706543567977
3b,tailrl,200,ui_type:text,977,16,0.5707905943718486,0.5416470001883722,0.5978777150175764,2.056298286989858,2.0256131761753045,2.0843595882052686
3b,tailrl,200,ui_type:text,977,32,0.6083275970335769,0.5796954406231705,0.6356618623447328,2.0959725527380333,2.065836507145227,2.124500436573755
3b,tailrl,200,ui_type:text,977,64,0.6413991886775422,0.6127114833227733,0.6685048103499237,2.1307468066361874,2.1012475838171563,2.1595279997320502
3b,tailrl,200,ui_type:text,977,128,0.6697717979174037,0.6413487330478389,0.69639416372491,2.16037180948088,2.1309805694126855,2.1881038010986065
3b,tailrl,300,overall,1581,1,0.23967598632194814,0.22093892685602468,0.25841323109384884,1.6565433676852908,1.6345827348630824,1.680126738330175
3b,tailrl,300,overall,1581,2,0.2760237815574749,0.25662622202341495,0.29676085913334066,1.7134629994792407,1.6908043864833544,1.736698400309051
3b,tailrl,300,overall,1581,4,0.3095453272433541,0.28902192110414077,0.3318328517230319,1.7598043506532854,1.7371706081224754,1.7832231385324395
3b,tailrl,300,overall,1581,8,0.3404729742898278,0.3190486856281957,0.36340356982301386,1.7990318023540515,1.775887859202583,1.822069098612932
3b,tailrl,300,overall,1581,16,0.369193166692024,0.3474505654545705,0.3918294557279423,1.833424350702259,1.8105745660637533,1.8573584510940282
3b,tailrl,300,overall,1581,32,0.39671597764420713,0.3744814551366468,0.42014037746150834,1.8649960085261938,1.8411394923242363,1.8901262652041044
3b,tailrl,300,overall,1581,64,0.4228057004778442,0.3994701834371334,0.4473521057527284,1.8940217734967142,1.8691741639187767,1.9199258139805917
3b,tailrl,300,overall,1581,128,0.4467937327466202,0.42325551522984006,0.4714676503465056,1.920193904868418,1.8952588695668038,1.9463786684898245
3b,tailrl,300,category:CAD,261,1,0.15584590517241378,0.11712707285680074,0.19674965577107276,1.5608744724265924,1.5140457048625153,1.611628459769648
3b,tailrl,300,category:CAD,261,2,0.18597216013038814,0.14293866255243826,0.23133744331484168,1.6260942049047824,1.5768401667720757,1.6762152586110606
3b,tailrl,300,category:CAD,261,4,0.215318462589971,0.1687495072522058,0.26415480859025026,1.673592896304254,1.622156820185601,1.726252634619098
3b,tailrl,300,category:CAD,261,8,0.24351012599199226,0.19308438278688517,0.29504238454408577,1.7120170974851685,1.659413974998066,1.7653069201723084
3b,tailrl,300,category:CAD,261,16,0.27323201010016845,0.22188630314320365,0.3263548341519087,1.748644959801154,1.6953757900369784,1.8013296973578157
3b,tailrl,300,category:CAD,261,32,0.3065789400236744,0.25353502447106957,0.35966153264567263,1.7872050807759556,1.7333220961267144,1.8425347522071531
3b,tailrl,300,category:CAD,261,64,0.34306640167498775,0.2910446909640608,0.3981984276836925,1.8276578643421344,1.772719721349442,1.8830727902742312
3b,tailrl,300,category:CAD,261,128,0.3800724797370573,0.32498608749312907,0.4348287909753502,1.8675589980154585,1.811200767999011,1.9227311918707357
3b,tailrl,300,category:Creative,341,1,0.2402859237536657,0.20082120028409092,0.2824801537298387,1.6687243287955889,1.6223573885356604,1.716158680634928
3b,tailrl,300,category:Creative,341,2,0.2699648020312652,0.22701920133349307,0.3146857691544811,1.713050416588568,1.6645646696778484,1.762189514215495
3b,tailrl,300,category:Creative,341,4,0.2966004315130196,0.25170507203790554,0.34290731968266985,1.7488940281022194,1.7006268875120145,1.7997838341750951
3b,tailrl,300,category:Creative,341,8,0.3224891350072272,0.2757980234833139,0.3704162937231273,1.7807232125596038,1.7305863737657372,1.834436735899341
3b,tailrl,300,category:Creative,341,16,0.34760097485946956,0.29840381655192355,0.39713551608401787,1.8099134580870178,1.758729743672098,1.8643917186350913
3b,tailrl,300,category:Creative,341,32,0.3729127339801384,0.32184331305458574,0.4234683928865967,1.8382683712878765,1.7847528408897824,1.893347874629601
3b,tailrl,300,category:Creative,341,64,0.3972766694737492,0.3417294087707078,0.44741382456597273,1.8649423160431255,1.8099624793564955,1.9194936800722149
3b,tailrl,300,category:Creative,341,128,0.41981488528497823,0.36442729760175596,0.4702986059708154,1.8892859228375578,1.831990693988015,1.9431771589137599
3b,tailrl,300,category:Dev,299,1,0.18943352842809363,0.1558569254285117,0.22794242527173914,1.5957675905246862,1.5522540219602974,1.644084187659971
3b,tailrl,300,category:Dev,299,2,0.22727600440803983,0.1899881363401897,0.2694889403237471,1.6542804995444578,1.6090962453756226,1.7033762799683005
3b,tailrl,300,category:Dev,299,4,0.2650025242026331,0.22299748970972627,0.31034175257849783,1.7065903517340224,1.6594155078154076,1.757582946700266
3b,tailrl,300,category:Dev,299,8,0.3013387385897465,0.2578364045220043,0.3481414670856086,1.752802902642069,1.7041790011376863,1.8044195907504619
3b,tailrl,300,category:Dev,299,16,0.33469657611168885,0.2884753219613696,0.38403125749313605,1.7926690703401456,1.7414543298047989,1.845922663959232
3b,tailrl,300,category:Dev,299,32,0.3651110326600303,0.31701858868115396,0.415592520665468,1.827669415830189,1.772050310773331,1.882979272403746
3b,tailrl,300,category:Dev,299,64,0.39216615438697444,0.34014467213987465,0.4438214214772216,1.8580317399799362,1.8013709665257749,1.9132626516351698
3b,tailrl,300,category:Dev,299,128,0.4166339204233656,0.36321954049623856,0.46865934420784744,1.8849200638891064,1.8261631959747868,1.9405523140332332
3b,tailrl,300,category:OS,196,1,0.15117785395408162,0.1106574856505102,0.19510896643813772,1.5638730624327415,1.5111613762271836,1.6158650774083057
3b,tailrl,300,category:OS,196,2,0.18547039274981028,0.13824741216202727,0.23728496826201123,1.6135098890168593,1.5566264398769547,1.6703948833641478
3b,tailrl,300,category:OS,196,4,0.21775027683202453,0.1653261670660366,0.2708609644582124,1.6555712628354353,1.5944614778022832,1.7166051749679838
3b,tailrl,300,category:OS,196,8,0.2447425257367247,0.1887736500097776,0.3020716449427969,1.6891759947203355,1.6257692380631643,1.753999038095339
3b,tailrl,300,category:OS,196,16,0.2672575997262594,0.21019744382164318,0.327041861440009,1.7165671886838592,1.6516857185199865,1.7827183699969409
3b,tailrl,300,category:OS,196,32,0.28654693022311184,0.2279973393252591,0.3475433410843487,1.7395763841321839,1.6736141179121562,1.8061252316211276
3b,tailrl,300,category:OS,196,64,0.3028165590803129,0.24142358040004222,0.3649925319278138,1.7585681245117606,1.6920072978264455,1.8267200934456072
3b,tailrl,300,category:OS,196,128,0.31707367326749436,0.2538833505780629,0.38050747138364327,1.7748834623439773,1.706542972503952,1.8433600781136121
3b,tailrl,300,category:Office,230,1,0.4172469429347826,0.3561321756114131,0.47446841032608694,1.8712874006220441,1.8046532736212828,1.934298731869019
3b,tailrl,300,category:Office,230,2,0.46088744629030887,0.3968379025900302,0.5211083938675233,1.9279096081618183,1.8586942323274345,1.9915491762055664
3b,tailrl,300,category:Office,230,4,0.495912839047507,0.4334403122982521,0.5592192416717559,1.970738637172493,1.9032365500518376,2.0369437991443857
3b,tailrl,300,category:Office,230,8,0.52462904659234,0.4654692320428078,0.588244922187656,2.003914949959955,1.9410560793834541,2.0695451662387443
3b,tailrl,300,category:Office,230,16,0.5488910658914167,0.49131329673094953,0.6108637031968799,2.0309519834373773,1.9703381669795246,2.0960429201799338
3b,tailrl,300,category:Office,230,32,0.5708445114656723,0.5123804507434031,0.6314554909365137,2.054932149333495,1.9931381734305633,2.1194132150156895
3b,tailrl,300,category:Office,230,64,0.5910852369539997,0.5310730194508957,0.6525362335620292,2.076848041885603,2.015357795947143,2.1418563028138125
3b,tailrl,300,category:Office,230,128,0.6091464811131212,0.5503820673131862,0.6717515133517173,2.096369122124833,2.035731520351229,2.160275428087621
3b,tailrl,300,category:Scientific,254,1,0.2916384719488189,0.2411709522637795,0.34305045060285433,1.6870948777206285,1.6236442691963715,1.7514815094039473
3b,tailrl,300,category:Scientific,254,2,0.33655524571628886,0.28559224662614413,0.39029001831146853,1.7564063194941515,1.693707163729307,1.8217462847659422
3b,tailrl,300,category:Scientific,254,4,0.37825800989460645,0.325483011169156,0.4332728409733543,1.8151090536641181,1.7518884162549249,1.8797837988488004
3b,tailrl,300,category:Scientific,254,8,0.4174343930388695,0.36256325015510016,0.4747591439665433,1.8666897647612102,1.8038318538406064,1.9347600017767217
3b,tailrl,300,category:Scientific,254,16,0.45333542723661113,0.3962684404945944,0.5136003398973586,1.9113893603943313,1.847417107846005,1.9780238498915128
3b,tailrl,300,category:Scientific,254,32,0.48583456809410086,0.42924472056865215,0.546712455273237,1.9495438103085967,1.8861814603594975,2.0177847420889767
3b,tailrl,300,category:Scientific,254,64,0.5152945160900976,0.4562797146689228,0.575494499325403,1.9825925167019995,1.9182809400962664,2.0501349066010897
3b,tailrl,300,category:Scientific,254,128,0.5401630927394642,0.4809684649226141,0.6001155277317491,2.0098976756549325,1.9452757958317168,2.0783821401805325
3b,tailrl,300,ui_type:icon,604,1,0.0729931963990066,0.05690578435430462,0.09231005536009931,1.4346715815105668,1.4095072174406211,1.4611448079191915
3b,tailrl,300,ui_type:icon,604,2,0.09188353177528154,0.07308483242678052,0.11331032058273448,1.4854538507243407,1.4587470765109412,1.5130081736110659
3b,tailrl,300,ui_type:icon,604,4,0.11161164675008084,0.09042744455978403,0.1352138170534915,1.526209597232399,1.499175450863211,1.555026519602957
3b,tailrl,300,ui_type:icon,604,8,0.1317345475125487,0.10855116995216539,0.15675299016810296,1.5604601959218545,1.532353561596074,1.5912478224084476
3b,tailrl,300,ui_type:icon,604,16,0.1531658307155302,0.12827590415388984,0.18017149433053398,1.5915349171523816,1.5625034295975453,1.6241150945223983
3b,tailrl,300,ui_type:icon,604,32,0.17763041119946013,0.150816346674032,0.20719300324499024,1.6226734744098448,1.5922424196187968,1.6569777753256059
3b,tailrl,300,ui_type:icon,604,64,0.20512756676564942,0.17592006918915873,0.23761061557819066,1.6548335851270903,1.6232285456263067,1.6913820088305713
3b,tailrl,300,ui_type:icon,604,128,0.23394602729975716,0.20217177210854753,0.26828598005678883,1.6870341844174503,1.6538285187637705,1.72448775015051
3b,tailrl,300,ui_type:text,977,1,0.34272246033776865,0.3150526064323183,0.3690200790046059,1.7937087298649566,1.761531320699333,1.8223107351788925
3b,tailrl,300,ui_type:text,977,2,0.3898627896111544,0.36089556203673984,0.41723671435118787,1.8544225960482887,1.8220671622942783,1.883784742982915
3b,tailrl,300,ui_type:text,977,4,0.4319116967601781,0.40151073589023656,0.46049695312656347,1.9042170743648672,1.8721250421227524,1.9337697901719892
3b,tailrl,300,ui_type:text,977,8,0.4695190436587905,0.4387547607771449,0.5000935013721217,1.9465213113459112,1.9139958811091629,1.9777447617939472
3b,tailrl,300,ui_type:text,977,16,0.5027453784932545,0.47039759128750497,0.5329808121353223,1.9829650035826332,1.9500396740894255,2.0147380153986796
3b,tailrl,300,ui_type:text,977,32,0.5321588457431091,0.5001400951615586,0.5619174113105438,2.0148044124220736,1.981180031748028,2.0454053154192944
3b,tailrl,300,ui_type:text,977,64,0.5573784668669595,0.5246030607921186,0.5872392376863131,2.041892465180699,2.0082110840651772,2.072253357821673
3b,tailrl,300,ui_type:text,977,128,0.5783802364210372,0.5466180576599418,0.6080860341043751,2.064337682915894,2.0314029741258954,2.0961553945748133
3b,tailrl,400,overall,1581,1,0.2489449913029728,0.23078018757906388,0.2695330104067837,1.6577788256669337,1.635831681443969,1.682333493732973
3b,tailrl,400,overall,1581,2,0.28645497292487476,0.2671634642554271,0.30797968128783776,1.719387114927022,1.6973950340443138,1.7441797886977923
3b,tailrl,400,overall,1581,4,0.32084334990176,0.3010344210511072,0.34318204927289714,1.7681235416926768,1.7456877585307717,1.7932708121621614
3b,tailrl,400,overall,1581,8,0.352205711769938,0.3316338510151628,0.37559951104913525,1.8083360407037183,1.7853489427237748,1.8332302019946236
3b,tailrl,400,overall,1581,16,0.38134425322560805,0.35994466788419377,0.4057280257723829,1.8434079288629863,1.8206370106153738,1.8689480215765102
3b,tailrl,400,overall,1581,32,0.4090206477331691,0.386486967266148,0.4325753425189887,1.8754820078401069,1.8510065038727532,1.9006591446949466
3b,tailrl,400,overall,1581,64,0.4355725046637547,0.4125085622091967,0.45938919915593895,1.9055161060942172,1.8810295188187343,1.9315507732922175
3b,tailrl,400,overall,1581,128,0.4604317977164049,0.43664326132896064,0.48505499670963304,1.9331973558816054,1.908639165607938,1.9588087879178897
3b,tailrl,400,category:CAD,261,1,0.15167025862068967,0.11492007902298851,0.19014008620689654,1.5293762889266143,1.4835824944898321,1.577774062720959
3b,tailrl,400,category:CAD,261,2,0.17754354512037845,0.1382089671972355,0.21915986468197732,1.605445633852553,1.5608283047914298,1.6517580880728413
3b,tailrl,400,category:CAD,261,4,0.20249204196955525,0.16099561447589303,0.2465173951809264,1.6554564018511702,1.6115424231374968,1.703500240270833
3b,tailrl,400,category:CAD,261,8,0.2295627660260458,0.18620129898842566,0.27616488459185023,1.6953167125936366,1.6508304374273461,1.7441542312782823
3b,tailrl,400,category:CAD,261,16,0.2605575833862664,0.2163641058188661,0.31108683194695985,1.7336785722258183,1.6874818577412793,1.7866523639087761
3b,tailrl,400,category:CAD,261,32,0.2950280964828095,0.24848431095227475,0.34951029054536226,1.7730640447618269,1.7256861439919824,1.829086660669675
